id,date,sentence,sentence_length,growth_sentiment,employment_sentiment,inflation_sentiment,prediction_finbert,sentiment_score_finbert,sentiment_vader_logit,sentiment_vader_logit_score,sentiment_vader_compound,sentiment_vader_compound_score,growth_sentiment_gpt4,employment_sentiment_gpt4,inflation_sentiment_gpt4
12511.0,2014-01-08,A few participants raised the possibility that recent declines in inflation might suggest that the economic recovery was not as strong as some thought.,24,negative,neutral,neutral,negative,-0.606,positive,0.624947117938639,positive,0.5106,neutral,neutral,neutral
12512.0,2014-02-19,"To provide means for meeting System and Treasury commitments in particular currencies, and to facilitate operations of the Exchange Stabilization Fund.",21,neutral,neutral,neutral,neutral,0.0903,positive,0.6287131110409269,positive,0.5267,neutral,neutral,positive
12513.0,2014-04-09,One of these participants suggested that persistently low inflation was a clear reflection of a sizable shortfall of employment from its maximum level.,23,neutral,negative,negative,negative,-0.935,neutral,0.5319563807976407,positive,0.128,neutral,neutral,positive
12514.0,2014-05-21,"Participants generally favored the further testing of various tools, including the TDF, to better assess their operational readiness and effectiveness.",20,neutral,neutral,neutral,positive,0.5987,positive,0.63920147454366,positive,0.5719,neutral,neutral,neutral
12515.0,2014-07-09,"However, the labor force participation rate also declined in April and then held steady in May, while the employment-to-population ratio remained flat.",22,neutral,negative,neutral,negative,-0.96,neutral,0.5,neutral,0.0,neutral,neutral,positive
12516.0,2014-08-20,"Near-term inflation expectations from the Michigan survey were little changed, on net, in June and early July, while longer-term expectations declined.",21,neutral,neutral,neutral,negative,-0.91,neutral,0.5,neutral,0.0,neutral,neutral,neutral
12517.0,2014-10-08,"During participants' discussion of prospects for economic activity abroad, they commented on a number of uncertainties and risks attending the outlook.",21,negative,neutral,neutral,neutral,-0.049,negative,0.4378234991142019,negative,-0.25,neutral,neutral,neutral
12518.0,2014-10-08,"Over the intermeeting period, the foreign exchange value of the dollar had appreciated, particularly against the euro, the yen, and the pound sterling.",23,neutral,neutral,positive,positive,0.9394,positive,0.6513321551518594,positive,0.6249,neutral,neutral,neutral
12519.0,2014-11-19,"Following large increases in July, both exports and imports grew only modestly, with gains concentrated in capital goods excluding automotive products.",21,positive,neutral,neutral,positive,0.9264,positive,0.6838885230913988,positive,0.7717,neutral,neutral,neutral
12520.0,2014-11-19,"Foreign economies appeared to have continued to expand at a moderate rate in the third quarter, although with considerable divergence across countries.",22,No majority found,neutral,neutral,positive,0.9268,positive,0.5788855158293956,positive,0.3182,positive,neutral,neutral
12521.0,2015-01-07,Option-implied volatility for one-month returns on the S&P 500 index--the VIX--rose sharply late in the period to levels close to those in mid-October.,23,negative,neutral,neutral,positive,0.9091,neutral,0.5,neutral,0.0,neutral,neutral,positive
12522.0,2015-01-07,"CRE loans on banks' books expanded at a moderate pace in October and November, and issuance of commercial mortgage-backed securities (CMBS) was strong.",23,positive,neutral,neutral,positive,0.9361,positive,0.6879601476961928,positive,0.7906,neutral,neutral,neutral
12523.0,2015-02-18,"To provide means for meeting System and Treasury commitments in particular currencies, and to facilitate operations of the Exchange Stabilization Fund.",21,neutral,neutral,neutral,neutral,0.0903,positive,0.6287131110409269,positive,0.5267,neutral,neutral,positive
12524.0,2015-02-18,"The deputy manager followed with a review of System open market operations conducted during the period since the Committee met on December 16-17, 2014.",24,neutral,neutral,neutral,neutral,0.0072,neutral,0.5,neutral,0.0,neutral,neutral,positive
12525.0,2015-02-18,"Looking ahead, some participants highlighted the potential benefits of streamlining the Committee's postmeeting statement once normalization has begun.",18,neutral,neutral,neutral,positive,0.8373,positive,0.6591929943933286,positive,0.6597,neutral,neutral,positive
12526.0,2015-04-08,"In its medium-term and longer-run projections, the staff slightly lowered its assumptions for potential GDP growth and real equilibrium interest rates.",21,negative,neutral,neutral,negative,-0.138,positive,0.638970819505875,positive,0.5709,negative,neutral,neutral
12527.0,2015-07-08,Growth in real private expenditures for business equipment and intellectual property products appeared to remain relatively slow in the second quarter.,21,negative,neutral,neutral,negative,-0.927,positive,0.6703127684073539,positive,0.7096,neutral,neutral,neutral
12528.0,2015-10-08,"Conditions in the market for residential mortgages continued to improve slowly, with interest rates on 30-year fixed-rate mortgages declining slightly.",20,neutral,neutral,neutral,negative,-0.485,positive,0.6703127684073539,positive,0.7096,neutral,neutral,positive
12529.0,2015-10-08,"Financing conditions in consumer credit markets remained generally accommodative, and the performance of outstanding consumer loans was largely stable.",19,positive,neutral,neutral,positive,0.8595,positive,0.6966931350849054,positive,0.8316,neutral,neutral,neutral
12530.0,2015-10-08,"Inflation continued to run below the Committee's longer-run objective, partly reflecting declines in energy prices and in prices of non-energy imports.",21,neutral,neutral,negative,negative,-0.95,positive,0.5978464578040776,positive,0.3965,neutral,neutral,positive
12531.0,2015-11-18,The unemployment rate was expected to decline gradually and to run a little below the staff's estimate of its longer-run natural rate over this period.,25,neutral,positive,neutral,negative,-0.873,neutral,0.4743475430294075,negative,-0.1027,neutral,neutral,positive
12532.0,2015-11-18,Participants noted that business fixed investment appeared to be increasing at a solid rate despite the sharp contraction in energy-related investment.,21,positive,neutral,neutral,positive,0.9331,positive,0.5670929049654543,positive,0.27,positive,neutral,neutral
12533.0,2015-11-18,They were concerned about a potential loss of momentum in the economy and the associated possibility that inflation might fail to increase as expected.,24,negative,neutral,negative,negative,-0.959,negative,0.3676527060383248,negative,-0.5423,negative,neutral,neutral
12534.0,2015-11-18,Market-based measures of inflation compensation moved slightly lower; survey-based measures of longer-term inflation expectations have remained stable.,17,neutral,neutral,positive,negative,-0.788,neutral,0.5252285572692973,positive,0.101,neutral,neutral,positive
12535.0,2016-01-06,The measures from both the Survey of Professional Forecasters for the fourth quarter and the Survey of Primary Dealers in December moved down slightly.,24,negative,neutral,neutral,negative,-0.963,neutral,0.5,neutral,0.0,neutral,neutral,neutral
12536.0,2016-01-06,The unemployment rate was expected to decline gradually and to run somewhat below the staff's estimate of its longer-run natural rate over this period.,24,neutral,positive,neutral,negative,-0.898,neutral,0.4743475430294075,negative,-0.1027,neutral,neutral,positive
12537.0,2016-01-06,"This policy, by keeping the Committee's holdings of longer-term securities at sizable levels, should help maintain accommodative financial conditions.""",19,positive,neutral,neutral,positive,0.588,positive,0.6513321551518594,positive,0.6249,neutral,neutral,neutral
12538.0,2016-02-17,"To provide means for meeting System and Treasury commitments in particular currencies, and to facilitate operations of the Exchange Stabilization Fund.",21,neutral,neutral,neutral,neutral,0.0903,positive,0.6287131110409269,positive,0.5267,neutral,neutral,positive
12539.0,2016-02-17,"This policy, by keeping the Committee's holdings of longer-term securities at sizable levels, should help maintain accommodative financial conditions.",19,positive,neutral,neutral,positive,0.588,positive,0.6513321551518594,positive,0.6249,neutral,neutral,positive
12540.0,2016-04-06,Firms' nominal spending for nonresidential structures excluding drilling and mining increased somewhat in January after having declined for two months.,20,neutral,neutral,neutral,positive,0.89,neutral,0.5256524569705925,positive,0.1027,neutral,neutral,neutral
12541.0,2016-04-06,The possible adverse effects on investment spending of concerns about global growth and the associated volatility in financial markets were also noted.,22,negative,neutral,neutral,negative,-0.876,neutral,0.5064496422423137,neutral,0.0258,negative,neutral,neutral
12542.0,2016-04-06,A number of participants judged that the headwinds restraining growth and holding down the neutral rate of interest were likely to subside only slowly.,24,negative,neutral,neutral,negative,-0.381,positive,0.6703127684073539,positive,0.7096,negative,neutral,neutral
12543.0,2016-04-06,"This policy, by keeping the Committee's holdings of longer-term securities at sizable levels, should help maintain accommodative financial conditions.""",19,positive,neutral,neutral,positive,0.588,positive,0.6513321551518594,positive,0.6249,neutral,neutral,neutral
12544.0,2016-05-18,"This policy, by keeping the Committee's holdings of longer-term securities at sizable levels, should help maintain accommodative financial conditions.""",19,positive,neutral,neutral,positive,0.588,positive,0.6513321551518594,positive,0.6249,neutral,neutral,neutral
12545.0,2016-07-06,"Total nonfarm payroll employment gains slowed in April and May, even after adjusting for the effects of a strike at a large telecommunications company.",24,neutral,negative,neutral,negative,-0.953,positive,0.6083543386109735,positive,0.4404,neutral,neutral,positive
12546.0,2016-07-06,"Decreases in equity indexes in the AFEs, particularly in Europe, also reportedly reflected concerns about the possibility of a successful ""leave"" vote.",22,negative,neutral,neutral,negative,-0.955,positive,0.635850737283906,positive,0.5574,neutral,neutral,positive
12547.0,2016-07-06,"This policy, by keeping the Committee's holdings of longer-term securities at sizable levels, should help maintain accommodative financial conditions.",19,positive,neutral,neutral,positive,0.588,positive,0.6513321551518594,positive,0.6249,neutral,neutral,positive
